listing_id,name,trade,region,website,email,status,reviews,rating
2384,Christchurch Renovations Limited,kitchen-renovators,Christchurch,https://www.chchrenovations.nz/,user@domain.com,skip,37,5.0
4477,Stella Design Co,kitchen-renovators,Whanganui,http://www.stelladesign.co.nz/,user@domain.com,skip,15,5.0
4231,Ace Kitchens & Laminates,kitchen-renovators,Upper Hutt,https://www.acekitchensandlaminates.co.nz/,user@domain.com,skip,23,5.0
2213,All About Kitchens and Bathrooms-Bespoke By design,kitchen-renovators,Wellington,http://schema.org/Place,,no_email,46,5.0
2730,Dream Doors Kitchens Tauranga,kitchen-renovators,Tauranga,https://www.dreamdoors.co.nz/contact-us-kitchen-company/tauranga/?UTM_source=GMB,Dan.Sheridan@DreamDoors.co.nz,skip,61,5.0
2732,Crystal Kitchens and interior,kitchen-renovators,Tauranga,https://crystalk.co.nz/services/top-kitchen-cabinet-designs-tauranga/,sales@cfctauranga.co.nz,skip,85,5.0
3016,Smith & Sons Renovations & Extensions - Manawatu,kitchen-renovators,Palmerston North,https://www.smithandsons.co.nz/renovation-builder/manawatu-537/,Nz.hq@smithandsons.co.nz,skip,68,5.0
3017,Alteration Specialists Manawatu Limited,kitchen-renovators,Palmerston North,http://www.alterationspecialists.co.nz/,justin@asml.co.nz,skip,85,5.0
2023,The Renovation Team Ltd,kitchen-renovators,Auckland,https://therenovationteam.co.nz/,info@therenovationteam.co.nz,skip,93,5.0
2025,Yourtradie Build,kitchen-renovators,Auckland,http://schema.org/Place,,no_email,36,5.0
4133,Supremo Kitchens,kitchen-renovators,Lower Hutt,https://www.supremokitchens.co.nz/,info@supremokitchens.co.nz,skip,20,4.9
2885,Ezy Kitchens Dunedin,kitchen-renovators,Dunedin,http://schema.org/Place,,no_email,46,4.9
2385,Dream Doors Kitchens Christchurch,kitchen-renovators,Christchurch,https://www.dreamdoors.co.nz/contact-us-kitchen-company/christchurch/?UTM_source=GMB,Adrian@DreamDoors.co.nz,skip,86,4.9
2386,Kiwi Kitchens,kitchen-renovators,Christchurch,http://kiwikitchens.co.nz/,showroom@kiwikitchens.co.nz,skip,46,4.9
2387,Evoke Bathrooms and Kitchens,kitchen-renovators,Christchurch,http://www.evoke-reno.co.nz/,aw@evoke-reno.co.nz,skip,56,4.9
2214,Dream Doors Kitchens Wellington,kitchen-renovators,Wellington,https://www.dreamdoorskitchens.com/contact-us-kitchen-company/wellington/?UTM_source=GMB,indu@dreamdoors.co.nz,skip,48,4.9
2215,Refresh Renovations Wellington - Lia Boersma,kitchen-renovators,Wellington,https://www.refreshrenovations.co.nz/people/renovation-specialists-wellington-lia-boersma?utm_source=directory&amp;utm_medium=Google+Business+Listing+Lia+Boersma&amp;utm_campaign=Lia+Boersma,yourfriend@email.com,skip,27,4.9
2729,Facelift Kitchens - Kitchen Renovations Tauranga,kitchen-renovators,Tauranga,http://www.faceliftkitchens.co.nz/,info@faceliftkitchens.co.nz,skip,120,4.9
2731,Kitchens R Us Tauranga,kitchen-renovators,Tauranga,http://schema.org/Place,,no_email,127,4.9
4019,Blacktan design,kitchen-renovators,Invercargill,http://www.blacktan.co.nz/,mathew@blacktan.co.nz,skip,21,4.9
3015,Refresh Renovations Manawatu,kitchen-renovators,Palmerston North,https://www.refreshrenovations.co.nz/locations/manawatu?utm_source=directory&amp;utm_medium=N4+Google+Business+Listing&amp;utm_campaign=Wayne+Gordon,yourfriend@email.com,skip,105,4.9
2563,The Kitchen Designers,kitchen-renovators,Hamilton,http://www.thekitchendesigner.co.nz/,info@thekitchendesigner.co.nz,skip,93,4.8
4135,Mastercraft Kitchens Wellington by Your Kitchen Ltd,kitchen-renovators,Lower Hutt,http://schema.org/Place,,no_email,27,4.8
4136,Perfect Order Kitchen Design,kitchen-renovators,Lower Hutt,http://www.perfectorder.co.nz/,karen@perfectorder.co.nz,skip,18,4.8
2216,Wilson Kitchens,kitchen-renovators,Wellington,https://www.wilsonkitchens.co.nz/,sales@wilsonkitchens.co.nz,skip,21,4.8
2217,Refresh Renovations Porirua and Wellington - Jenelle Winstanley & Mark Morrison,kitchen-renovators,Wellington,https://www.refreshrenovations.co.nz/about-us/locations/wellington?utm_source=directory&amp;utm_medium=Google+Business+Listing&amp;utm_campaign=Mark+Morrison,yourfriend@email.com,skip,51,4.8
3498,Interior Fittings Ltd,kitchen-renovators,Rotorua,https://www.interior.co.nz/,,no_email,23,4.8
3773,Ezy Kitchens Nelson,kitchen-renovators,Nelson,http://schema.org/Place,,no_email,33,4.8
3775,The Sellers Room,kitchen-renovators,Nelson,http://www.thesellersroom.co.nz/,design@thesellersroom.co.nz,skip,19,4.8
2024,Kitchens By Design - Newmarket Showroom,kitchen-renovators,Auckland,http://kitchensbydesign.co.nz/,hello@kitchensbydesign.co.nz,skip,19,4.8
3902,Inspire Kitchens - Queenstown,kitchen-renovators,Queenstown,https://www.inspirekitchens.co.nz/,sales@inspirekitchens.co.nz,skip,9,5.0
2886,Kitchens Revamped,kitchen-renovators,Dunedin,https://www.kitchensrevamped.co.nz/,,no_email,19,4.7
4232,Crafted Spaces,kitchen-renovators,Upper Hutt,https://www.craftedspaces.nz/,,no_email,20,4.7
2733,Kitchen Studio - Tauranga,kitchen-renovators,Tauranga,http://schema.org/Place,,no_email,36,4.7
4018,Smith & Sons Renovations & Extensions - Invercargill,kitchen-renovators,Invercargill,https://www.smithandsons.co.nz/renovation-builder/invercargill-1744/,Nz.hq@smithandsons.co.nz,skip,11,4.7
3772,Refresh Renovations Nelson Tasman,kitchen-renovators,Nelson,https://www.refreshrenovations.co.nz/people/renovations-nelson-gary-warner?utm_source=directory&amp;utm_medium=N4+Google+Business+Listing&amp;utm_campaign=Gary+Warner,yourfriend@email.com,skip,16,4.7
3774,The Renovators Nelson Ltd,kitchen-renovators,Nelson,https://www.therenovators.co.nz/,office@therenovators.co.nz,skip,10,4.7
3018,Mastercraft Kitchens by Healey - Palmerston North,kitchen-renovators,Palmerston North,https://kitchens.mastercraft.co.nz/licensee/mastercraft-kitchens-palmerston-north,,no_email,39,4.7
2026,Superior Renovations,kitchen-renovators,Auckland,https://superiorrenovations.co.nz/,admin@superiorrenovations.co.nz,skip,186,4.7
4301,Wellington Kitchen & Bathroom Co,kitchen-renovators,Porirua,http://www.wkbc.co.nz/,wkbcwgtn@gmail.com,skip,9,4.9
3360,elite kitchens,kitchen-renovators,New Plymouth,http://www.elitekitchens.net/,,no_email,39,4.6
2887,Kitchen Studio - Dunedin,kitchen-renovators,Dunedin,http://schema.org/Place,,no_email,25,4.6
3499,Bradbrook Design,kitchen-renovators,Rotorua,http://www.bradbrookdesign.com/,user@domain.com,skip,8,5.0
3361,Kitchen Studio - New Plymouth,kitchen-renovators,New Plymouth,http://schema.org/Place,,no_email,14,4.5
4478,The Renovators Centre,kitchen-renovators,Whanganui,https://www.therenovatorscentre.co.nz/,renowg@xtra.co.nz,skip,79,4.5
3628,S2F Kitchens,kitchen-renovators,Whangārei,http://s2fkitchens.co.nz/,contact@s2fkitchens.co.nz,sent,7,4.9
4302,Wayde Beckman Kitchen Design,kitchen-renovators,Porirua,http://www.waydebeckmandesign.co.nz/,wayde@waydebeckmandesign.co.nz,sent,6,5.0
3362,Rowson Kitchen And Joinery,kitchen-renovators,New Plymouth,https://www.rowsonkitchens.co.nz/,showroom@rowsonkitchens.co.nz,sent,5,5.0
4233,Crown kitchens,kitchen-renovators,Upper Hutt,http://schema.org/Place,,no_email,3,5.0
4381,Vogue Kitchens,kitchen-renovators,Gisborne,http://schema.org/Place,,no_email,2,5.0
3363,In House Kitchens - Aaron Rennie,kitchen-renovators,New Plymouth,http://www.inhousekitchens.co.nz/,office.inhousekitchens@gmail.com,sent,2,5.0
2564,Combined Trade Services - CTSWaikato,bathroom-renovators,Hamilton,https://ctswaikato.co.nz/,,no_email,57,5.0
3364,Profound Group,bathroom-renovators,New Plymouth,https://www.profoundgroup.co.nz/,,no_email,23,5.0
3365,Callaghan Construction Ltd,bathroom-renovators,New Plymouth,https://callaghanconstruction.co.nz/,finn@callaghanconstruction.nz,sent,13,5.0
4137,Bathroom Solutions 2000,bathroom-renovators,Lower Hutt,http://www.bathroomsolutions2000.co.nz/,user@domain.com,skip,21,5.0
3903,Smith & Sons Renovations & Extensions,bathroom-renovators,Queenstown,https://www.smithandsons.co.nz/renovation-builder/queenstown/,Nz.hq@smithandsons.co.nz,skip,25,5.0
3905,Toitoi Residential - Queenstown Builders,bathroom-renovators,Queenstown,https://www.toitoiresidential.co.nz/,info@toitoiresidential.co.nz,sent,14,5.0
2888,Lanark,bathroom-renovators,Dunedin,https://lanark.nz/,user@domain.com,skip,40,5.0
2889,Connor Jones Group Ltd,bathroom-renovators,Dunedin,https://connorjones.co.nz/,admin@connorjones.co.nz,sent,18,5.0
2388,L&B Bathroom Renovations Christchurch,bathroom-renovators,Christchurch,http://schema.org/Place,,no_email,49,5.0
2390,Mosaic Bathroom Renovations,bathroom-renovators,Christchurch,http://schema.org/Place,,no_email,29,5.0
2218,Supreme Bathrooms,bathroom-renovators,Wellington,https://www.supremebathrooms.co.nz/,andrew@supremebathrooms.co.nz,sent,10,5.0
2734,Elite Makeovers,bathroom-renovators,Tauranga,https://www.elitemakeovers.co.nz/,admin@elitemakeovers.co.nz,sent,25,5.0
2735,Smith & Sons Renovations & Extensions Tauranga,bathroom-renovators,Tauranga,http://schema.org/Place,,no_email,20,5.0
3776,The Custom Creative,bathroom-renovators,Nelson,http://www.thecustomcreative.co.nz/,,no_email,16,5.0
2027,E J Building,bathroom-renovators,Auckland,http://www.ejbuilding.co.nz/,user@domain.com,skip,122,5.0
2028,Ideal Renovations Auckland,bathroom-renovators,Auckland,http://www.idealrenovations.nz/,info@idealrenovations.nz,sent,68,5.0
4479,"Rivercity Building and Aluminium, Aluminum Window and Door Supplier",bathroom-renovators,Whanganui,https://www.rivercityaluminium.co.nz/,,no_email,73,4.9
2736,Refresh Renovations Tauranga - Sharon Giblett,bathroom-renovators,Tauranga,https://www.refreshrenovations.co.nz/people/renovation-tauranga-sharon-giblett?utm_source=directory&amp;utm_medium=Google+Business+Listing&amp;utm_campaign=Sharon+Giblett+Tauranga,yourfriend@email.com,skip,24,4.9
2029,Bathrooms in Auckland,bathroom-renovators,Auckland,http://schema.org/Place,,no_email,29,4.9
2389,Butterfield Bathroom Renovations,bathroom-renovators,Christchurch,https://www.butterfieldbathrooms.co.nz/,design@butterfield.co.nz,sent,64,4.8
2737,Premiere Showers,bathroom-renovators,Tauranga,http://www.premiereshowers.co.nz/,info@premiereshowers.co.nz,sent,65,4.8
4021,Phoenix Services limited,bathroom-renovators,Invercargill,http://www.phoenixservices.co.nz/,office@phoenixservices.co.nz,sent,201,4.8
3019,"Heatrite - Plumbing, Bathroom, Heating & Cooling",bathroom-renovators,Palmerston North,http://heatrite.co.nz/,heatrite@heatrite.co.nz,sent,384,4.8
2219,Refresh Renovations Wellington - Nick Leko,bathroom-renovators,Wellington,https://www.refreshrenovations.co.nz/people/renovations-wellington-nick-leko?utm_source=directory&amp;utm_medium=N4+Google+Business+Listing+Nick+Leko&amp;utm_campaign=Nick+Leko,yourfriend@email.com,skip,22,4.5
3629,Pai Projects - Builder Whangārei,bathroom-renovators,Whangārei,http://www.paiprojects.co.nz/,support@webador.com,sent,6,5.0
4020,Peter Clay - Builder,bathroom-renovators,Invercargill,http://www.peterclaybuilder.co.nz/,,no_email,4,5.0
2566,Refresh Renovations Waikato,bathroom-renovators,Hamilton,http://schema.org/Place,,no_email,3,5.0
3904,Designa Tiles & Bathrooms Queenstown,bathroom-renovators,Queenstown,https://www.designatiles.co.nz/,Michelle@designatiles.co.nz,sent,3,5.0
2565,Pro Hamilton Bathroom Renovations Ltd,bathroom-renovators,Hamilton,http://schema.org/Place,,no_email,1,5.0
3366,Simmark Construction and Painting,bathroom-renovators,New Plymouth,http://schema.org/Place,,no_email,1,5.0
2560,Bart's Tree Services Ltd,arborists,Hamilton,http://bartstrees.co.nz/,bart@bartstrees.co.nz,sent,16,5.0
2561,TKO Tree Works,arborists,Hamilton,https://tkotreeworks.co.nz/,info@tkotreeworks.co.nz,sent,20,5.0
4376,Treemarkables,arborists,Gisborne,http://www.treemarkables.co.nz/,quotes@treemarkables.nz,sent,56,5.0
3356,High Frontiers Tree Specialists,arborists,New Plymouth,https://www.highfrontiers.co.nz/,contact@highfrontiers.co.nz,sent,27,5.0
3357,Tree Machine Services.,arborists,New Plymouth,http://www.treemachine.co.nz/,info@treemachine.co.nz,sent,99,5.0
3359,EUCY Tree Care & Landscapes Ltd,arborists,New Plymouth,http://schema.org/Place,,no_email,67,5.0
4130,TreeAngels,arborists,Lower Hutt,https://treeangels.co.nz/,contact@sansoxygen.com,sent,16,5.0
4131,Leaves & Trees Ltd,arborists,Lower Hutt,https://www.leavesandtrees.co.nz/,admin@leavesandtrees.co.nz,sent,60,5.0
3623,T8 Group Limited (Tree Services),arborists,Whangārei,https://www.t8treeservices.co.nz/,info@t8.co.nz,sent,69,5.0
3624,Glenn Taylor Tree Service ltd,arborists,Whangārei,https://www.whangareiarborist.co.nz/,treedr001@gmail.com,sent,20,5.0
3899,Treesolutionz,arborists,Queenstown,http://schema.org/Place,,no_email,11,5.0
2884,Treeman,arborists,Dunedin,https://www.treeman.co.nz/,info@treeman.co.nz,sent,24,5.0
3143,AOC Tree Care LTD,arborists,Napier,http://www.aoctreecare.co.nz/,user@domain.com,skip,29,5.0
2380,Alex The Arborist Ltd,arborists,Christchurch,https://www.alexthearborist.co.nz/,user@domain.com,skip,36,5.0
2381,Tree Medic Ltd,arborists,Christchurch,http://treemedic.co.nz/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,skip,133,5.0
2382,Canterbury Tree Experts,arborists,Christchurch,http://schema.org/Place,,no_email,70,5.0
2383,Garden and Tree Men,arborists,Christchurch,http://schema.org/Place,,no_email,300,5.0
4227,Branching Out Wellington Ltd,arborists,Upper Hutt,http://schema.org/Place,,no_email,71,5.0
4228,Totally Stumped,arborists,Upper Hutt,https://totallystumped.co.nz/,steve@totallystumped.co.nz,sent,117,5.0
2210,Reid's Trees Ltd,arborists,Wellington,http://www.reidstrees.co.nz/,reidstrees@gmail.com,sent,47,5.0
2211,Arbormedic Tree Services,arborists,Wellington,http://schema.org/Place,,no_email,31,5.0
2212,R&J Tree Service,arborists,Wellington,http://schema.org/Place,,no_email,37,5.0
2724,Eden Trees Professional Arborist,arborists,Tauranga,http://www.edentrees.co.nz/,nathan@edentrees.co.nz,sent,192,5.0
2725,"SG Trees, Tauranga BOP",arborists,Tauranga,https://www.sgtrees.co.nz/,user@domain.com,skip,250,5.0
2726,Better Trees Bay of Plenty | Arborist,arborists,Tauranga,https://bettertreesbop.nz/,harveyarbory@gmail.com,sent,47,5.0
2727,Tauranga Tree Services,arborists,Tauranga,https://taurangatreeservices.co.nz/,admin@taurangatreeservices.co.nzHours,sent,30,5.0
3495,Treeman Tree Services,arborists,Rotorua,https://www.treemantreeservices.co.nz/,treemantrees@outlook.com,sent,105,5.0
2728,Evelyn Tree Services,arborists,Tauranga,https://www.evelyntreeservices.co.nz/,evelyntreeservices@gmail.com,sent,215,5.0
3496,Rotorua Tree Experts Ltd,arborists,Rotorua,http://www.arborist.co.nz/,treework@arborist.co.nz,sent,41,5.0
3247,EcoTree Care - Hawkes Bay,arborists,Hastings,https://www.ecotree.co.nz/,info@indiantypefoundry.com,sent,18,5.0
4016,Kahoots Tree Solutions,arborists,Invercargill,https://www.kahoots.co.nz/,isaiah@kahoots.co.nz,sent,14,5.0
3768,That Tree Guy,arborists,Nelson,https://www.thattreeguy.co.nz/,user@domain.com,skip,94,5.0
4300,Wellington Arborists Limited,arborists,Porirua,https://www.wal.kiwi/,user@domain.com,skip,32,5.0
2020,Todd Haskell Arborist,arborists,Auckland,https://toddhaskellarborist.co.nz/,todd@toddhaskellarborist.co.nz,sent,66,5.0
2558,Triggers Trees and Hedges,arborists,Hamilton,http://www.triggerstrees.nz/,info@triggerstrees.nz,sent,45,5.0
2559,Apex Arborists,arborists,Hamilton,http://www.apexarborists.co.nz/,info@apexarborists.co.nz,sent,79,5.0
4129,Beaver Tree Service,arborists,Lower Hutt,https://beavertree.co.nz/,office@beavertree.co.nz,sent,70,4.9
2379,The Tree Guys Christchurch Ltd,arborists,Christchurch,http://schema.org/Place,,no_email,232,4.9
4474,Rivercity Tree Services Ltd,arborists,Whanganui,http://schema.org/Place,,no_email,39,4.9
4229,Crosscut Treework Ltd,arborists,Upper Hutt,https://www.crosscut.kiwi/,,no_email,15,4.9
3497,A.N. Arborist,arborists,Rotorua,https://www.anarborist.co.nz/,anthonyknitz@gmail.com,sent,17,4.9
3769,Atom Tree Arborists Nelson,arborists,Nelson,http://www.atomtreespecialists.co.nz/,info@atomtreespecialists.co.nz,sent,23,4.9
3013,All-Tree Services(2010)Ltd,arborists,Palmerston North,http://www.alltreeservices.co.nz/,info@alltreeservices.co.nz,sent,48,4.9
2019,DS Trees - Tree Removal Auckland,arborists,Auckland,https://www.dstrees.co.nz/,info@dstrees.co.nz,sent,407,4.9
2021,Pro Climb Tree Care,arborists,Auckland,https://www.proclimb.co.nz/,info@proclimb.co.nz,sent,166,4.9
2022,Tree King,arborists,Auckland,https://treeking.co.nz/,quotes@treeking.co.nz,sent,292,4.9
2557,Honest Tree Work - Complete Tree Services,arborists,Hamilton,http://www.honesttreework.co.nz/,user@domain.com,skip,34,4.9
2018,Tree Fellas Limited,arborists,Auckland,https://www.treefellas.co.nz/?utm_source=Google&amp;utm_medium=GMB,user@domain.com,skip,285,4.8
4378,Roberts Tree Surgeons,arborists,Gisborne,http://www.robertstreesurgeons.co.nz/,accounts@rtsl.co.nz,sent,9,5.0
3014,Guardian Tree & Landscape Services,arborists,Palmerston North,http://schema.org/Place,,no_email,41,4.7
3358,Treepro Taranaki Ltd,arborists,New Plymouth,http://www.treeprotaranaki.co.nz/,cameron@treeprotaranaki.co.nz,sent,9,4.9
3901,Trees Company,arborists,Queenstown,http://schema.org/Place,,no_email,8,5.0
3771,Dwyer & Bird Urban Tree Management Ltd,arborists,Nelson,http://www.dwyerandbird.com/,,no_email,15,4.5
4473,Monkey Business Tree Care Ltd,arborists,Whanganui,https://www.monkeybusinessnz.com/,user@domain.com,skip,7,5.0
4377,ArborCare Tree Company,arborists,Gisborne,http://schema.org/Place,,no_email,6,5.0
