listing_id,name,trade,region,website,email,status,reviews,rating
2670,Alan Bush Tiling Contractor,tilers,Tauranga,http://alanbushtiling.co.nz/,,no_email,47,5.0
3301,DK ROOFING,roofers,New Plymouth,http://www.dkroofing.co.nz/,hello@dkroofing.co.nz,sent,46,4.9
2664,Adco Roofing Tauranga,roofers,Tauranga,https://adcoroofing.co.nz/,info@adcoroofing.co.nz,sent,46,4.9
4272,Painting and Curtains,painters,Porirua,https://paintingandcurtains.co.nz/,paintingandcurtains@gmail.com,sent,45,5.0
2326,Area Tech Concrete Driveways Christchurch Chch,concreters,Christchurch,http://schema.org/Place,,no_email,45,5.0
2327,Stallions Concrete Ltd,concreters,Christchurch,http://stallionsconcrete.co.nz/,,no_email,45,5.0
2149,Roof It | Wellington,roofers,Wellington,https://roofit.nz/,karl@roofit.nz,sent,44,4.9
3088,Chameleon Painting HB Ltd,painters,Napier,http://www.chameleonpaintinghb.co.nz/,,no_email,43,5.0
2329,Concrete Boss Ltd.,concreters,Christchurch,http://www.theconcreteboss.co.nz/,jamie@theconcreteboss.co.nz,sent,41,5.0
3303,Freestyle Roofing Limited,roofers,New Plymouth,http://freestyleroofing.co.nz/,freestyleroofing@yahoo.com,sent,40,5.0
2313,RMS Roofing and Waterproofing,roofers,Christchurch,https://www.rmsroofing.co.nz/,yuri@rmsroofing.co.nz,sent,40,4.9
2504,Hartley Tiling,tilers,Hamilton,http://www.hartleytiling.co.nz/,,no_email,39,5.0
1959,Ramon Dings Tiling,tilers,Auckland,https://www.rdtiling.com/,info@rdtiling.com,sent,39,4.9
4194,Rectify Roofing,roofers,Upper Hutt,http://www.rectifyroofing.co.nz/,,no_email,38,4.9
2824,Roof Craft Dunedin,roofers,Dunedin,https://roofcraftdunedin.co.nz/,,no_email,37,5.0
2144,Kiwi House Decorators Limited,painters,Wellington,https://kiwihousedecorators.co.nz/,hoan@kiwihousedecorators.co.nz,sent,37,5.0
3095,Roofing Hawkes Bay,roofers,Napier,http://schema.org/Place,,no_email,36,5.0
2847,Precast Concrete,concreters,Dunedin,http://www.precastdunedin.co.nz/,richard@precastdunedin.co.nz,sent,34,4.9
3711,Colorbox Painting & Decorating Ltd,painters,Nelson,http://www.colorbox.co.nz/,info@colorbox.co.nz,sent,33,5.0
2146,Refresh Painters,painters,Wellington,https://refreshpainters.co.nz/,tyler@refreshpainters.co.nz,sent,33,5.0
1943,Davis House Painters Auckland | Interior & Exterior Painters,painters,Auckland,http://www.davispainters.co.nz/,,no_email,33,5.0
3594,Five Star Concrete Limited,concreters,Whangārei,http://fivestarconcrete.co.nz/,sales@fivestarconcrete.co.nz,sent,33,5.0
2505,Summit Tiling Ltd,tilers,Hamilton,http://schema.org/Place,,no_email,33,5.0
2843,Dunners Concrete Contractor Services,concreters,Dunedin,https://www.dunnersconcrete.co.nz/,dunnersconcrete@gmail.com,sent,32,5.0
4092,LHG Roofing,roofers,Lower Hutt,https://www.lhgroofing.co.nz/,,no_email,31,5.0
2823,Premier Roofing Dunedin,roofers,Dunedin,https://premierroofingdunedin.com/,info+leads@premierroofingdunedin.com,sent,31,4.9
4087,GLG Painting and Decorating Ltd.| Wellington Home Decor,painters,Lower Hutt,https://www.glgpainting.nz/,info@glgpainting.nz,sent,30,5.0
2825,Freeman Roofing Dunedin,roofers,Dunedin,http://www.freemanroofing.co.nz/dunedin,dunedin@freemanroofing.co.nz,sent,29,4.9
4097,DB Tiling,tilers,Lower Hutt,https://www.dbtiling.co.nz/,db-tiling@outlook.co.nz,sent,29,5.0
4434,IN-EX PAINTING,painters,Whanganui,https://sitelift.site/inexpainting/,inexpaintingnz@gmail.com,sent,28,5.0
3570,Top Cat Roofing,roofers,Whangārei,http://www.topcatroof.co.nz/,sales@topcatroof.co.nz,sent,27,4.9
4282,Kodiak Group,concreters,Porirua,http://schema.org/Place,,no_email,27,5.0
2506,Project Tiling Ltd,tilers,Hamilton,https://projecttiling.co.nz/,info@projecttiling.nz,sent,27,5.0
1946,Skyline Metal Roofing Auckland,roofers,Auckland,https://skylineroofingnz.com/,info@skylineroofingnz.com,sent,26,5.0
3728,Straight Edge Concrete Limited,concreters,Nelson,https://www.straightedgeconcrete.co.nz/,info@straightedgeconcrete.co.nz,sent,26,5.0
2515,Gradient Concrete,concreters,Hamilton,https://www.gradientconcrete.co.nz/,admin@gradientconcrete.co.nz,sent,26,5.0
2971,Tui Tile & Stone,tilers,Palmerston North,http://schema.org/Place,,no_email,26,5.0
2307,House Painters Christchurch - Dyer Decorating,painters,Christchurch,http://schema.org/Place,,no_email,25,5.0
2308,Finesse Painting & Decorating,painters,Christchurch,https://www.finessepainting.co.nz/,,no_email,25,5.0
3109,Solidcretehb Limited,concreters,Napier,http://www.solidcretehb.co.nz/,solidcretehb@gmail.com,sent,25,5.0
4438,Falcon Roofing Limited,roofers,Whanganui,https://falconroofing.co.nz/,,no_email,23,5.0
1948,My Roofers Auckland,roofers,Auckland,http://schema.org/Place,,no_email,23,5.0
2145,Wellington Decorators,painters,Wellington,https://wellingtondecorators.co.nz/,info@wellingtondecorators.co.nz,sent,23,5.0
3097,Inspire Tiling,tilers,Napier,http://schema.org/Place,,no_email,23,4.9
2961,Just Us Painting and Decorating Limited,painters,Palmerston North,https://justus.co.nz/,,no_email,22,5.0
4091,Top Notch Roof Repairs,roofers,Lower Hutt,http://www.topnotchroofrepairs.co.nz/,,no_email,21,5.0
3447,Fe Roofing Limited,roofers,Rotorua,https://feroofing.co.nz/,kiaora@feroofing.co.nz,sent,21,5.0
3092,Storm Tech Roofing,roofers,Napier,https://stormtechroofingnz.com/,laurence@stormtechroofingnz.com,send_failed,21,5.0
2685,Master Concrete Cutters,concreters,Tauranga,https://www.masterconcretecutters.com/,,no_email,21,5.0
2962,R.J.S Roofing Services,roofers,Palmerston North,http://www.rjsroofing.co/,reece@rjsroofing.co.nz,send_failed,20,5.0
3091,Peak Painting & Decorating,painters,Napier,https://peakpainting.co.nz/,hello@peakpainting.nz,send_failed,20,5.0
3579,Northzone Tiling,tilers,Whangārei,http://www.northzonetiling.co.nz/,northzonetiling@gmail.com,send_failed,20,5.0
3848,Roll With It Painting & Decorating Queenstown,painters,Queenstown,https://rollwithitpainting.co.nz/,rwipainting@myyahoo.com,send_failed,19,5.0
1945,Home Shield - Auckland House Painters,painters,Auckland,https://www.homeshieldpainters.co.nz/,info@homeshieldpainters.co.nz,send_failed,19,5.0
2320,GOLD MOON TILING LTD,tilers,Christchurch,https://www.goldmoontiling.co.nz/,,no_email,19,5.0
2321,Dangelina Tiling Ltd,tilers,Christchurch,http://dangelinatiling.co.nz/,webmaster@dangelinatiling.co.nz,send_failed,19,5.0
2497,Working at Height Specialists,roofers,Hamilton,http://wahs.co.nz/,,no_email,18,5.0
4086,Hutt City Painters Ltd,painters,Lower Hutt,https://huttcitypainters.co.nz/,,no_email,18,5.0
3712,Tasman Roofing Nelson,roofers,Nelson,http://www.tasmanroofing.nz/,admin@roofingtasman.co.nz,send_failed,17,5.0
3466,Kiwi Concrete Works Ltd,concreters,Rotorua,http://schema.org/Place,,no_email,17,5.0
2669,Cornerstone Tiling,tilers,Tauranga,https://www.cornerstonetiling.co.nz/,office@cstone.co.nz,sent,17,5.0
4090,Premium Quality Roofing Limited,roofers,Lower Hutt,https://premiumqualityroofing.co.nz/,pqrlimitednz@gmail.com,send_failed,16,5.0
2314,Best Value Roof Painting,roofers,Christchurch,http://bestvalueroofpainting.co.nz/,info@bestvalueroofpainting.co.nz,send_failed,16,5.0
4271,P & T Painting,painters,Porirua,https://ptpainting.nz/,paul@ptpainting.nz,send_failed,16,5.0
